ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YLR357W,RSC2,,dma3387,306,36.066547831253715,36.27450980392157,86.37221775399725
YPL076W,GPI2,gpi2-774,tsa463-26C,90,36.06060606060606,36.666666666666664,88.48132986790479
YER090W,TRP2,trp2,tsa134-26C,2,35.858585858585855,50.0,75.19638527712759
YFL038C,YPT1,ypt1-3,tsa591-37C,1273,35.851047791346296,35.89945011783189,89.97244961025568
YHR036W,BRL1,brl1-2221,tsa1038-37C,553,35.762690193069936,35.80470162748644,92.20930381433807
YDR170C,SEC7,sec7-1,tsa44-37C,1207,35.74100574929076,35.791217895608945,91.39792330353266
YHR041C,SRB2,,dma2104,71,35.65229762412861,35.2112676056338,90.50413605027276
YDR212W,TCP1,tcp1-2,tsa448-37C,353,35.61679114087046,35.69405099150141,90.85611061126481
YGR116W,SPT6,spt6-14,tsa834-26C,44,35.60606060606061,36.36363636363637,86.99480767686315
YGL145W,TIP20,tip20-5,tsa271-37C,834,35.604243877625166,35.611510791366904,92.52950289412945
YDL058W,USO1,uso1-1,tsa441-37C,1296,35.57800224466891,35.57098765432099,91.10565871270892
YGL234W,"ADE5,7","ade5,7",tsa820-37C,55,35.55555555555556,36.36363636363637,90.40339729943328
YLR131C,ACE2,,dma3228,105,35.526695526695526,35.23809523809524,89.9325847666248
YJL204C,RCY1,,dma2604,50,35.494949494949495,36.0,87.11184154626707
YPL161C,BEM4,,dma4906,385,35.151515151515156,35.064935064935064,89.1575190914773
YFL034C-B,MOB2,mob2-22,tsa610-37C,129,35.1421188630491,34.883720930232556,92.48341098733287
YCR002C,CDC10,cdc10-2,tsa79-37C,1245,35.12717536813923,35.100401606425706,92.2775687217527
YAL041W,CDC24,cdc24-11,tsa148-37C,730,35.10585305105853,35.06849315068493,92.908946369273
YPR074C,TKL1,,dma5065,72,34.97474747474747,34.72222222222222,93.21180278716363
YBL094C,,,dma158,341,34.96252851091561,34.89736070381232,88.84546757096815
YOR202W,HIS3,his3,tsa997-37C,24,34.84848484848485,37.5,89.90401011228501
YAL041W,CDC24,cdc24-5,tsa304-37C,1358,34.79418634057809,34.83063328424153,92.76188292422886
YDR052C,DBF4,dbf4-1,tsa161-37C,475,34.792131844763425,34.73684210526316,89.10543290892309
YGR179C,OKP1,okp1-5,tsa227-37C,961,34.72077696843565,34.755463059313215,88.45409374116136
YHR191C,CTF8,ctf8-162,tsa322-26C,20,34.59595959595959,35.0,81.22284389392809
YER008C,SEC3,sec3-2,tsa43-37C,1071,34.58110516934046,34.64052287581699,91.52450145666721
YPL124W,SPC29,spc29-3,tsa707-37C,481,34.561834561834566,34.51143451143451,88.49617006516884
YDR166C,SEC5,sec5-24,tsa51-37C,1053,34.49020115686782,34.472934472934476,89.71708182361
YJL085W,EXO70,exo70-38,tsa848-37C,942,34.449591455960885,34.50106157112526,91.17683346272433
YMR116C,ASC1,,dma3698,235,34.37782076079949,34.46808510638298,92.18788737279623
YNL106C,INP52,,dma4013,194,34.29657398729564,34.5360824742268,84.78949616657336
YLR459W,GAB1,gab1-2,tsa201-26C,117,34.265734265734274,34.18803418803419,94.04960466878426
YOR312C,RPL20B,,dma4693,923,34.16724120949473,34.236186348862404,87.56309993679822
YOL135C,MED7,med7-163,tsa739-37C,602,33.897110641296685,33.88704318936877,91.89026867158702
YGL173C,XRN1,,dma1708,82,33.87533875338753,34.146341463414636,88.65859747914516
YOR202W,HIS3,his3,tsa1021-26C,38,33.86496544391281,34.21052631578947,83.86090719580797
YOL135C,MED7,med7-141,tsa740-37C,537,33.86377743919643,33.89199255121043,90.717543906615
YDL103C,QRI1,qri1-ts6,tsa860-37C,1621,33.83121779173598,33.86798272671191,90.90144595898519
YDR052C,DBF4,dbf4-2,tsa162-37C,666,33.81108381108382,33.78378378378378,89.60336517477097
YBL105C,PKC1,pkc1-4,tsa539-37C,492,33.72135994087214,33.739837398373986,90.22554771967275
YER111C,SWI4,,dma1394,144,33.712121212121204,34.02777777777778,89.8468026067534
