ORF,Name,Allele,Strain ID,Num_cells,Penetrance,KS_Penetrance,WT_percentile_at_threshold
YIL118W,RHO3,rho3-1,tsa654-37C,223,74.87430357385514,74.88789237668162,93.67634538692477
YMR197C,VTI1,vti1-2,tsa634-37C,347,74.75620760923356,74.63976945244957,91.95142716314916
YGL065C,ALG2,alg2-1,tsa461-37C,192,74.36868686868688,74.47916666666667,92.66355244880585
YOL123W,HRP1,hrp1-4,tsa858-37C,109,74.20998980632008,74.31192660550458,92.08495765559887
YLR310C,CDC25,cdc25-2-supp1,tsa29-37C,539,73.71675943104515,73.65491651205937,92.77008558498007
YLR195C,NMT1,nmt1-181,tsa690-37C,395,73.70924434215573,73.67088607594937,92.31269883944975
YJL081C,ARP4,arp4-g161d,tsa618-37C,157,73.53792704111176,73.2484076433121,93.94833534973338
YNL138W,SRV2,srv2-ts,tsa675-26C,32,73.26388888888889,71.875,95.78740422099744
YFL005W,SEC4,sec4-8,tsa307-37C,886,73.12743689718859,73.13769751693002,90.97560155934937
YPR055W,SEC8,sec8-9,tsa122-37C,293,72.88930258213536,72.6962457337884,92.72460456154501
YLR066W,SPC3,spc3-4,tsa623-37C,802,72.0799012569586,72.06982543640898,91.35580499171036
YHR191C,CTF8,ctf8-162,tsa322-37C,164,71.81571815718156,71.95121951219512,94.09273199802841
YDR238C,SEC26,sec26-f856aw860a,tsa721-37C,324,71.74523007856341,71.60493827160494,92.9312855670565
YGL145W,TIP20,tip20-5,tsa271-37C,571,71.74193776645616,71.62872154115587,90.82537975534346
YLR268W,SEC22,sec22-1,tsa313-37C,317,71.65662938533602,71.60883280757098,90.87959851234486
YIL046W,MET30,met30-9,tsa947-37C,457,71.34805384258338,71.33479212253829,90.46354796791684
YLR166C,SEC10,sec10-2,tsa63-37C,545,71.26679640441108,71.19266055045871,92.07207509969977
YLR440C,SEC39,sec39-2,tsa726-37C,787,71.25896833647786,71.2833545108005,92.3949231527535
YMR197C,VTI1,vti1-11-supp1,tsa635-37C,327,71.23528866648134,71.25382262996942,91.74810682439396
YPL255W,BBP1,bbp1-2,tsa864-37C,18,71.2121212121212,72.22222222222223,88.16182730653762
YBL050W,SEC17,sec17-1,tsa45-37C,357,70.7749766573296,70.58823529411765,91.39053188152529
YJL005W,CYR1,cdc35-1,tsa354-37C,1032,70.77167019027485,70.73643410852713,91.57828113097638
YIL046W,MET30,met30-6,tsa948-37C,182,70.75702075702075,70.87912087912088,93.17650221804006
YDL195W,SEC31,sec31-1,tsa852-37C,436,70.66768603465852,70.64220183486239,88.97286821705427
YML069W,POB3,pob3-7,tsa629-37C,284,70.64305022051501,70.4225352112676,93.63736165255186
YPL082C,MOT1,mot1-1033,tsa363-37C,249,70.56103200681514,70.28112449799197,92.40937401980553
YDR311W,TFB1,tfb1-6,tsa715-37C,297,70.37037037037037,70.37037037037037,90.14697315947484
YDL140C,RPO21,rpo21-1,tsa804-37C,64,70.32828282828282,70.3125,92.46269659900524
YDR164C,SEC1,sec1-1,tsa36-37C,471,70.1408994402625,70.06369426751593,91.33362459111888
YGR009C,SEC9,sec9-4,tsa57-37C,418,69.88304093567253,69.85645933014354,91.67226777792715
YDL103C,QRI1,qri1-ts1,tsa859-37C,354,69.79113165553844,69.77401129943503,92.02356947618408
YDR498C,SEC20,sec20-1,tsa55-37C,595,69.55097190391308,69.5798319327731,91.2701079894251
YDR238C,SEC26,sec26-11d26,tsa722-37C,675,69.4006734006734,69.33333333333333,91.36050992516915
YMR227C,TAF7,taf7-ts1,tsa638-26C,16,69.31818181818183,68.75,86.84679840480351
YMR028W,TAP42,tap42-11,tsa697-37C,1166,69.21097770154374,69.21097770154374,89.74201281534256
YIL062C,ARC15,arc15-10,tsa888-37C,204,69.16221033868094,69.11764705882354,91.61211184298965
YFL039C,ACT1,act1-119,tsa215-26C,53,69.08709738898419,67.9245283018868,87.37744768562082
YBR080C,SEC18,sec18-1,tsa54-37C,735,69.0702947845805,68.9795918367347,89.95440695433975
YFL029C,CAK1,cak1-23,tsa650-37C,627,68.84635832004253,68.74003189792664,91.96621409687683
YLR459W,GAB1,gab1-1,tsa200-37C,204,68.70172311348782,68.62745098039215,91.7900031366223
YFL039C,ACT1,act1-108,tsa904-37C,216,68.60269360269359,68.51851851851852,90.39521441053905
YPL085W,SEC16,sec16-2,tsa119-37C,381,68.43235504652829,68.50393700787401,90.42792490030023
YHR052W,CIC1,cic1-2,tsa713-37C,374,68.4194890077243,68.44919786096257,90.75043688667832
YDR228C,PCF11,pcf11-2,tsa685-37C,771,68.2270172542546,68.2230869001297,91.04315096115069
YGL055W,OLE1,ole1-m2,tsa506-37C,250,68.21818181818182,68.0,93.39057669041537
YPL076W,GPI2,gpi2-1-7b,tsa462-37C,157,67.95985331017178,68.15286624203821,89.74190079311735
YIL004C,BET1,bet1-1,tsa792-37C,338,67.52435598589445,67.45562130177515,89.68835416946722
YLR268W,SEC22,sec22-3,tsa121-37C,91,67.35486735486735,67.03296703296704,91.87850069453779
YBL040C,ERD2,erd2-5001,tsa1072-37C,157,67.32291063501255,67.51592356687898,91.50457050678855
YJL002C,OST1,ost1-6,tsa735-37C,724,67.27216920587087,67.26519337016575,91.61849710982659
YNL163C,RIA1,ria1-ts,tsa1055-37C,390,67.23387723387724,67.17948717948718,90.55697450374154
YML130C,ERO1,ero1-1,tsa203-37C,888,67.06251706251707,67.00450450450451,90.87859031231797
YNR026C,SEC12,sec12-1,tsa305-37C,340,67.02317290552584,67.05882352941177,90.31635076399158
YER003C,PMI40,pmi40-5001,tsa1081-37C,631,66.94200323360387,66.87797147385103,89.08623470896626
YDR170C,SEC7,sec7-1,tsa44-37C,512,66.7455808080808,66.796875,90.33729892010575
YER136W,GDI1,gdi1-1,tsa64-37C,667,66.63637878030681,66.56671664167916,90.70036295200968
YBR193C,MED8,med8-39,tsa751-37C,670,66.55962611186493,66.56716417910448,90.72108706367344
YHR191C,CTF8,ctf8-9,tsa323-37C,204,66.47355912061795,66.17647058823529,92.26990634941973
YLR459W,GAB1,gab1-2,tsa201-26C,86,66.45525017618041,66.27906976744185,90.72556795268181
YFR051C,RET2,ret2-1,tsa823-37C,227,66.45307702576424,66.51982378854626,90.54442801451808
YNR026C,SEC12,sec12-4,tsa60-37C,669,66.38130180731076,66.3677130044843,90.35466236501321
YLR208W,SEC13,sec13-1,tsa52-37C,240,66.3510101010101,66.25,90.56672043733477
YJR045C,SSC1,ssc1-2,tsa328-37C,937,66.30121923611784,66.27534685165422,91.34213828023479
YDL145C,COP1,cop1-1,tsa704-37C,801,66.16729088639201,66.16729088639201,89.44257740735762
YDR166C,SEC5,sec5-24,tsa51-37C,727,66.0817250913537,66.02475928473177,89.73047452614598
YDR228C,PCF11,pcf11-ts10,tsa679-37C,737,66.03346901854364,66.078697421981,90.53288972532151
YGL044C,RNA15,rna15-58,tsa652-37C,598,65.75115705550488,65.7190635451505,91.10834789622261
YPR055W,SEC8,sec8-9,tsa122-26C,82,65.71815718157181,65.85365853658537,93.98922346193484
YGR172C,YIP1,yip1-4,tsa980-37C,111,65.7111657111657,65.76576576576576,91.02354707173903
YGR216C,GPI1,gpi1-1,tsa548-37C,452,65.69679091802985,65.70796460176992,91.1365774969754
YDR331W,GPI8,gpi8-ts,tsa371-26C,29,65.586903517938,65.51724137931035,90.95599766993772
YDR189W,SLY1,sly1-ts,tsa251-37C,812,65.53714484748967,65.51724137931035,89.60960254514495
YBR070C,ALG14,alg14-5001,tsa1061-26C,98,65.51226551226551,65.3061224489796,92.74264013980374
YPR055W,SEC8,sec8-6,tsa364-37C,350,65.33910533910533,65.42857142857143,90.20040776089976
YKL024C,URA6,ura6-5,tsa1032-37C,474,64.95333077611558,64.9789029535865,89.45926871891383
